2450904|67407|1942|38|992741|4597|853|140|558739|6736|733|1|114|11|1|1|128|72|1302.48|52.09|1354.57|26.30|180.72|1094.08|122.95|85.45|259.11|
2450991|5307|1477|38|992741|4597|853|998|1771302|4482|262|1|16|15|1|1|128|56|8238.16|576.67|8814.83|81.96|3142.16|3130.50|1787.68|3319.98|3800.79|
2450985|46431|199|708|366991|227|510|758|865964|232|500|2|105|4|1|1|130|11|370.48|18.52|389.00|39.92|211.75|62.98|209.10|98.40|270.19|
2450962|75326|97|708|366991|227|510|974|543054|4129|4|2|78|2|1|1|130|20|1177.60|82.43|1260.03|16.62|836.20|459.26|172.40|545.94|935.25|
2450913|11494|1178|36|422690|1391|492|963|499623|1072|521|2|104|1|1|1|132|39|3530.67|0.00|3530.67|92.22|516.36|35.30|2796.29|699.08|608.58|
2450892|69105|1585|796|1675763|683|3|608|1723136|3416|696|2|150|16|1|1|134|41|118.49|7.10|125.59|65.64|672.40|17.77|69.49|31.23|745.14|
2450944|10749|640|695|192413|1978|896|597|1107166|6372|778|2|138|9|1|1|135|27|0.00|0.00|0.00|33.96|2788.83|0.00|0.00|0.00|2822.79|
2450934|80932|517|896|970825|4401|730|596|1464350|4145|493|2|51|11|1|1|136|11|838.75|16.77|855.52|91.08|31.02|402.60|252.96|183.19|138.87|
2450952|73156|1082|1000|1248263|5726|189|1000|1248263|3201|189|2|131|20|1|1|137|43|515.57|46.40|561.97|15.73|753.36|433.07|51.15|31.35|815.49|
2451053|41160|1826|571|1153135|746|710|230|854596|4921|46|1|43|7|1|1|139|6|83.10|3.32|86.42|54.43|144.66|39.88|11.23|31.99|202.41|
2450977|35772|733|571|1153135|746|710|624|110060|1963|19|1|50|14|1|1|139|55|1103.30|99.29|1202.59|29.34|4514.95|518.55|52.62|532.13|4643.58|
2450973|51612|680|100|1141712|4771|983|188|1639824|2705|186|2|4|2|1|1|140|13|159.38|0.00|159.38|15.59|107.51|100.40|43.64|15.34|123.10|
2451004|84159|650|767|1128606|2645|84|15|976299|4766|233|2|138|8|1|1|141|2|9.44|0.37|9.81|91.24|1.76|5.75|0.95|2.74|93.37|
2451093|39612|235|193|1454158|3676|594|670|1214826|4787|148|1|89|11|1|1|143|47|1610.69|48.32|1659.01|89.10|3097.77|1111.37|329.55|169.77|3235.19|
2451014|71165|1564|193|1454158|3676|594|193|1454158|4913|594|1|90|8|1|1|143|15|549.45|21.97|571.42|37.95|631.80|153.84|328.35|67.26|691.72|
2450948|26989|1504|193|1454158|3676|594|299|78230|5110|743|1|42|16|1|1|143|2|50.94|3.05|53.99|73.40|22.64|28.01|2.75|20.18|99.09|
2450995|35107|1042|523|179338|5753|768|532|1462125|2375|25|1|116|15|1|1|144|46|86.94|6.08|93.02|68.05|43.24|24.34|48.82|13.78|117.37|
2451048|75850|7|523|179338|5753|768|15|1490804|2120|836|1|91|10|1|1|144|1|59.14|2.95|62.09|10.94|13.96|19.51|23.77|15.86|27.85|
2450963|40682|200|849|1789452|6055|705|126|1909658|1019|333|2|151|15|1|1|145|64|3504.00|210.24|3714.24|31.00|3020.80|2137.44|95.65|1270.91|3262.04|
2451023|48565|322|849|1789452|6055|705|720|33080|3597|314|2|202|19|1|1|145|7|383.67|3.83|387.50|3.37|133.84|72.89|93.23|217.55|141.04|
2451087|30719|260|362|1730166|4970|774|646|1684228|6579|483|2|54|9|1|1|146|2|222.30|4.44|226.74|93.42|23.70|88.92|32.01|101.37|121.56|
2451054|29416|1480|927|1791050|4173|896|86|1802309|2738|167|1|30|7|1|1|147|50|663.50|19.90|683.40|69.57|632.50|119.43|500.54|43.53|721.97|
2451034|67405|760|227|1014475|7170|18|804|1500885|7142|999|1|57|3|1|1|150|4|152.24|9.13|161.37|94.19|86.04|103.52|34.10|14.62|189.36|
2451094|36831|440|227|1014475|7170|18|102|1487588|7097|959|1|66|5|1|1|150|4|204.08|10.20|214.28|87.35|40.32|55.10|89.38|59.60|137.87|
2450883|78294|1588|227|1014475|7170|18|425|759563|33|856|1|66|19|1|1|150|20|702.60|7.02|709.62|36.30|154.40|330.22|264.38|108.00|197.72|
2450990|31204|529|742|1759443|5897|798|742|1759443|2058|798|1|85|14|1|1|151|34|143.82|7.19|151.01|91.33|342.04|25.88|28.30|89.64|440.56|
2451010|60642|884|742|1759443|5897|798|37|1274589|712|82|1|66|18|1|1|151|23|236.21|9.44|245.65|30.29|28.75|9.44|167.80|58.97|68.48|
2451014|5468|1615|138|1335450|7162|674|719|1437425|2444|416|1|10|19|1|1|155|32|3060.16|122.40|3182.56|66.14|474.88|1254.66|956.91|848.59|663.42|
2450969|57107|1141|770|1561127|4437|194|385|1558197|5788|132|2|57|11|1|1|156|14|135.94|10.87|146.81|22.68|89.46|55.73|36.09|44.12|123.01|
2450956|75135|1429|511|1114265|1972|479|120|276934|6276|218|1|93|17|1|1|160|33|800.91|64.07|864.98|39.91|600.60|512.58|72.08|216.25|704.58|
2451024|78047|850|511|1114265|1972|479|427|413519|5371|576|1|19|5|1|1|160|4|165.72|6.62|172.34|62.29|93.64|33.14|124.62|7.96|162.55|
2450992|15930|914|43|613370|4450|377|43|613370|6839|377|2|93|9|1|1|163|10|987.10|49.35|1036.45|4.79|438.70|651.48|234.93|100.69|492.84|
2451047|36437|337|43|613370|4450|377|629|1159580|1012|91|2|124|14|1|1|163|25|1248.50|49.94|1298.44|14.52|1305.25|312.12|571.19|365.19|1369.71|
2451136|79749|592|43|613370|4450|377|690|1057798|405|812|2|122|6|1|1|163|7|391.79|23.50|415.29|5.37|587.65|152.79|31.07|207.93|616.52|
2450950|54532|1472|34|1091101|4968|482|430|576638|1343|495|2|4|17|1|1|164|25|125.50|6.27|131.77|27.82|712.00|51.45|60.72|13.33|746.09|
2451031|61443|1582|34|1091101|4968|482|34|1091101|4421|482|2|15|17|1|1|164|27|1358.10|81.48|1439.58|69.16|98.55|923.50|126.03|308.57|249.19|
2450972|61665|604|367|768291|5368|92|599|810399|5990|534|2|120|20|1|1|165|19|357.58|17.87|375.45|82.37|790.40|35.75|12.87|308.96|890.64|
2451048|51020|290|367|768291|5368|92|96|916632|7086|140|2|55|2|1|1|165|16|1297.92|64.89|1362.81|89.60|469.92|142.77|404.30|750.85|624.41|
2451062|71998|574|693|353845|6444|196|136|691497|3427|557|2|28|14|1|1|168|3|7.68|0.53|8.21|39.11|14.73|3.76|3.68|0.24|54.37|
2451068|25831|770|755|1704613|6318|423|523|343243|2971|746|1|107|17|1|1|171|15|213.60|14.95|228.55|5.79|327.45|134.56|30.03|49.01|348.19|
2450962|65192|97|475|1830665|2408|798|362|514330|416|255|2|58|12|1|1|173|41|5791.25|57.91|5849.16|19.96|658.05|4922.56|356.16|512.53|735.92|
2450886|38932|406|171|1861135|5946|957|425|540067|7007|194|2|60|1|1|1|174|8|975.44|78.03|1053.47|33.48|426.72|224.35|315.45|435.64|538.23|
2451029|39463|1195|519|1858010|3148|639|566|531368|1109|497|1|148|20|1|1|176|8|36.80|1.10|37.90|65.80|26.48|16.56|1.61|18.63|93.38|
2451018|44356|656|519|1858010|3148|639|812|1069865|5480|95|1|143|20|1|1|176|18|2295.36|0.00|2295.36|77.55|2100.06|1101.77|871.32|322.27|2177.61|
2450951|14407|1652|474|411959|6997|835|805|1539061|4658|55|2|115|13|1|1|177|70|597.80|53.80|651.60|47.80|315.70|89.67|259.14|248.99|417.30|
2451022|69712|1729|474|411959|6997|835|8|1725344|7070|349|2|15|20|1|1|177|2|51.28|0.51|51.79|30.38|28.22|39.48|9.91|1.89|59.11|
2450933|51622|1963|474|411959|6997|835|943|1480531|5353|422|2|74|15|1|1|177|63|360.99|14.43|375.42|50.62|155.61|267.13|38.48|55.38|220.66|
2451072|35949|932|338|596319|3053|234|338|596319|1505|234|1|12|3|1|1|178|36|2994.12|179.64|3173.76|17.29|520.56|2425.23|347.02|221.87|717.49|
